manufacturer,model,engine_size,fuel_type,year_of_manufacture,mileage,price
Ford,Focus,2.0,Petrol,2008,109170,10805.0
Toyota,Yaris,1.4,Hybrid,1986,218833,801.0
Ford,Mondeo,1.6,Diesel,2000,40515,9391.0
VW,Passat,1.4,Petrol,2000,191514,2836.0
Ford,Mondeo,1.4,Diesel,1997,237543,1529.0
Ford,Fiesta,1.0,Petrol,2000,164580,1988.0
Ford,Mondeo,2.0,Diesel,2012,75531,18671.0
Ford,Fiesta,1.4,Petrol,2010,66342,9638.0
Ford,Focus,1.6,Petrol,2011,87252,13844.0
Ford,Fiesta,1.4,Diesel,1992,292693,455.0
VW,Golf,2.0,Petrol,1996,152531,2899.0
Toyota,RAV4,1.8,Hybrid,2015,45357,37004.0
Porsche,718 Cayman,4.0,Petrol,1992,247058,2177.0
Ford,Mondeo,1.8,Diesel,2008,60837,14957.0
Toyota,RAV4,2.2,Hybrid,1996,177400,4303.0
VW,Polo,1.2,Petrol,2009,154396,4434.0
Toyota,Prius,1.0,Hybrid,2013,26786,22911.0
Toyota,Prius,1.8,Hybrid,2016,59830,30728.0
VW,Polo,1.2,Petrol,1994,165631,1485.0
Ford,Mondeo,1.8,Diesel,2014,60206,22405.0
VW,Passat,1.8,Petrol,2005,188021,4627.0
BMW,M5,4.4,Petrol,2010,62633,50517.0
Ford,Fiesta,1.2,Petrol,2008,110703,5706.0
Ford,Focus,1.8,Diesel,2009,44135,17921.0
BMW,X3,2.0,Diesel,1993,229123,1767.0
Toyota,Prius,1.8,Hybrid,2009,36253,22290.0
Ford,Fiesta,1.2,Petrol,1988,255054,438.0
BMW,M5,4.0,Petrol,2021,14784,133323.0
Toyota,Prius,1.0,Hybrid,1994,164560,2408.0
Toyota,RAV4,2.4,Hybrid,2014,65124,35261.0
Ford,Focus,1.4,Diesel,2017,27765,29667.0
BMW,Z4,2.2,Petrol,2011,44567,23732.0
Ford,Mondeo,1.4,Petrol,1993,139774,2598.0
Toyota,RAV4,2.4,Hybrid,1999,191831,4846.0
VW,Polo,1.0,Petrol,2013,53265,11109.0
Ford,Focus,1.0,Diesel,2018,27747,26805.0
VW,Polo,1.4,Petrol,2000,208985,1644.0
VW,Passat,2.0,Diesel,1997,88673,6623.0
Ford,Fiesta,1.0,Petrol,2020,17741,21269.0
VW,Golf,1.8,Petrol,2007,10402,15194.0
Toyota,Prius,1.8,Hybrid,1996,123342,5150.0
VW,Polo,1.0,Diesel,2006,134867,4075.0
VW,Passat,2.0,Diesel,2002,108878,7979.0
VW,Polo,1.4,Petrol,2001,228627,1473.0
VW,Passat,1.6,Petrol,2018,43231,30864.0
Toyota,Yaris,1.0,Hybrid,1995,160160,2054.0
Ford,Fiesta,1.0,Petrol,2016,37017,14601.0
VW,Polo,1.0,Petrol,2002,176137,2115.0
Ford,Mondeo,1.8,Diesel,2011,106648,13274.0
Ford,Fiesta,1.0,Petrol,2019,27807,18813.0
Ford,Focus,1.0,Petrol,2007,102685,7500.0
Ford,Focus,2.0,Diesel,2010,114651,12439.0
VW,Golf,1.8,Petrol,1992,124113,2644.0
VW,Passat,1.8,Diesel,2018,37123,35654.0
Ford,Focus,1.8,Petrol,2017,33567,30985.0
VW,Passat,1.6,Petrol,2003,162101,4761.0
VW,Golf,1.2,Petrol,2000,140044,3245.0
VW,Golf,1.4,Petrol,2005,136284,5041.0
Ford,Focus,1.6,Petrol,1987,185960,1277.0
Porsche,911,3.0,Petrol,2008,76554,39356.0
Ford,Mondeo,1.6,Diesel,2014,57771,21457.0
Toyota,Yaris,1.2,Hybrid,1995,144453,2560.0
Toyota,Prius,1.8,Hybrid,2002,121979,7765.0
Ford,Mondeo,1.8,Diesel,2022,5525,52473.0
VW,Golf,1.4,Diesel,2014,46156,18300.0
Toyota,Yaris,1.0,Hybrid,1999,168691,2497.0
VW,Passat,1.4,Diesel,2004,171095,4635.0
VW,Golf,1.8,Diesel,2001,118235,5293.0
VW,Passat,1.8,Petrol,2013,69612,19826.0
VW,Passat,2.0,Diesel,2004,99230,9791.0
Toyota,RAV4,1.8,Petrol,1995,170964,3205.0
Ford,Focus,1.4,Petrol,1991,277278,681.0
Ford,Focus,1.8,Petrol,1998,206514,2356.0
BMW,X3,2.4,Diesel,1999,149850,5745.0
BMW,M5,4.4,Petrol,1999,161878,11519.0
Ford,Focus,1.4,Diesel,2014,69993,18699.0
VW,Golf,1.6,Petrol,1992,182653,1541.0
VW,Golf,1.6,Petrol,1994,175341,1875.0
Ford,Focus,1.8,Petrol,2009,112759,10666.0
Toyota,Yaris,1.4,Hybrid,2013,38317,19503.0
Ford,Mondeo,2.0,Hybrid,2021,13551,56701.0
VW,Polo,1.2,Petrol,2006,57607,7424.0
VW,Polo,1.4,Petrol,1998,128892,2824.0
VW,Golf,1.8,Petrol,2013,64384,16468.0
Porsche,718 Cayman,2.4,Petrol,2018,43162,48212.0
BMW,Z4,2.2,Petrol,2006,100563,11666.0
VW,Golf,2.0,Hybrid,2005,132554,7448.0
Ford,Mondeo,1.4,Diesel,2008,158914,6344.0
VW,Golf,1.8,Diesel,2003,105552,6655.0
Toyota,Prius,1.4,Hybrid,1996,168210,3157.0
VW,Passat,1.8,Diesel,2007,139209,8350.0
Ford,Fiesta,1.2,Diesel,2018,28705,20140.0
Ford,Mondeo,2.0,Hybrid,2003,66070,12477.0
Toyota,RAV4,2.0,Hybrid,2005,32009,21683.0
VW,Polo,1.6,Petrol,2004,131807,4402.0
Toyota,RAV4,2.2,Hybrid,2005,120884,12429.0
Toyota,RAV4,1.8,Hybrid,2016,33633,42426.0
VW,Passat,1.8,Diesel,2000,153682,4655.0
Ford,Focus,1.0,Diesel,1993,111500,2900.0
Ford,Fiesta,1.0,Petrol,2000,153587,2179.0
VW,Golf,1.8,Petrol,2020,21425,34060.0
Toyota,Yaris,1.0,Hybrid,2013,83889,12270.0
Ford,Focus,1.6,Petrol,1993,244162,1132.0
Toyota,RAV4,1.8,Petrol,2011,42165,24081.0
Toyota,Yaris,1.4,Petrol,2011,80391,10849.0
VW,Polo,1.6,Petrol,2003,156793,3364.0
Ford,Focus,1.6,Petrol,2017,64741,24077.0
VW,Golf,1.8,Petrol,2004,178546,3769.0
VW,Polo,1.2,Petrol,1994,226143,874.0
VW,Polo,2.0,Petrol,1990,197035,1121.0
Ford,Fiesta,1.4,Petrol,1995,256035,748.0
BMW,Z4,3.0,Petrol,2006,105668,13120.0
Ford,Mondeo,1.4,Diesel,2002,114905,6038.0
VW,Passat,1.6,Diesel,2004,106355,8309.0
Toyota,Yaris,1.0,Petrol,2009,51787,9689.0
Toyota,RAV4,2.2,Petrol,2020,16821,56094.0
Toyota,Yaris,1.2,Hybrid,2000,78961,5846.0
Toyota,Prius,1.8,Hybrid,2010,52112,21634.0
Toyota,RAV4,2.0,Hybrid,2018,39860,49253.0
Ford,Mondeo,1.4,Diesel,2007,129679,7518.0
VW,Golf,1.8,Hybrid,2005,162629,5532.0
VW,Polo,1.4,Diesel,2000,109878,3920.0
VW,Passat,2.0,Diesel,1992,198540,1964.0
Toyota,Prius,1.0,Hybrid,1991,121572,2788.0
Toyota,RAV4,2.4,Hybrid,2009,89728,21351.0
Ford,Mondeo,1.8,Diesel,1999,118453,5455.0
VW,Passat,1.8,Diesel,2006,126295,8651.0
VW,Polo,1.4,Petrol,2022,6573,31313.0
Toyota,Yaris,1.2,Hybrid,2017,37430,23698.0
BMW,M5,4.4,Petrol,2002,131043,18071.0
VW,Golf,2.0,Diesel,2018,45055,28751.0
Ford,Mondeo,1.6,Diesel,2018,24473,34223.0
Toyota,RAV4,2.4,Hybrid,2007,115894,15411.0
Toyota,Prius,1.0,Hybrid,2017,35136,28507.0
Toyota,RAV4,2.4,Hybrid,2004,164943,8514.0
VW,Passat,2.0,Diesel,1986,242450,886.0
BMW,Z4,3.0,Petrol,2015,35658,38166.0
Toyota,Prius,1.0,Hybrid,2013,44550,20638.0
Toyota,RAV4,2.0,Petrol,2019,36196,44839.0
VW,Polo,1.2,Petrol,2008,64145,8131.0
Toyota,Prius,1.8,Hybrid,2000,151633,5366.0
VW,Polo,1.4,Petrol,2001,80910,4919.0
Porsche,Cayenne,3.5,Petrol,2005,95034,20519.0
Toyota,Yaris,1.4,Petrol,2002,33063,8051.0
Toyota,Prius,1.0,Hybrid,1986,388340,176.0
Toyota,Prius,1.0,Hybrid,2007,89396,10286.0
Ford,Mondeo,1.4,Hybrid,2012,94408,15642.0
Toyota,RAV4,2.4,Hybrid,1993,112600,6213.0
Ford,Mondeo,1.8,Diesel,1989,371540,284.0
Porsche,911,2.2,Petrol,1998,117691,12842.0
Toyota,RAV4,2.2,Petrol,1998,137395,5706.0
VW,Passat,1.6,Diesel,1993,193461,1963.0
VW,Golf,1.6,Petrol,1986,135615,1526.0
VW,Polo,1.4,Petrol,2006,109202,5598.0
VW,Golf,1.4,Petrol,1997,191456,1864.0
Toyota,Prius,1.8,Hybrid,1991,131383,3466.0
Toyota,Prius,1.4,Hybrid,2017,32222,34308.0
Ford,Mondeo,2.0,Diesel,2000,116505,6239.0
Ford,Mondeo,1.4,Diesel,2008,69978,12421.0
BMW,X3,2.0,Diesel,2020,18968,52715.0
VW,Polo,2.0,Petrol,2018,26914,25675.0
BMW,M5,5.0,Petrol,2006,167813,18630.0
Toyota,Prius,1.8,Hybrid,2017,42162,36679.0
Ford,Fiesta,1.4,Petrol,1984,66467,1701.0
Toyota,Yaris,1.4,Hybrid,2007,114079,7810.0
Porsche,Cayenne,4.0,Petrol,2013,5000,65380.0
Ford,Mondeo,1.6,Hybrid,1996,97867,5612.0
Ford,Focus,1.4,Petrol,1998,196222,2276.0
VW,Polo,1.4,Petrol,2014,36383,15576.0
VW,Polo,1.4,Petrol,2016,41705,17241.0
Ford,Mondeo,1.6,Diesel,2017,39975,29264.0
VW,Polo,1.6,Petrol,2009,13778,13548.0
BMW,M5,4.0,Petrol,2019,10219,119544.0
VW,Polo,1.4,Petrol,2015,46494,15666.0
Ford,Fiesta,1.0,Petrol,2006,92777,5200.0
Toyota,RAV4,2.0,Petrol,2007,166791,7789.0
BMW,Z4,2.4,Petrol,1990,188906,2056.0
Porsche,Cayenne,2.6,Petrol,2015,45805,47868.0
Toyota,Prius,1.4,Hybrid,2018,15883,40186.0
Porsche,911,3.5,Petrol,2005,137602,22108.0
Porsche,911,2.6,Petrol,2015,30326,78179.0
VW,Polo,1.4,Petrol,2007,76103,7585.0
Ford,Mondeo,1.6,Diesel,2014,57825,21450.0
Ford,Mondeo,1.6,Diesel,2000,128040,5105.0
Toyota,Yaris,1.2,Hybrid,2011,61356,13692.0
Ford,Fiesta,1.2,Petrol,2014,30227,14563.0
VW,Polo,1.2,Petrol,2010,47765,10311.0
VW,Polo,2.0,Petrol,2021,13577,33748.0
Ford,Focus,1.8,Petrol,2001,86666,7570.0
Toyota,RAV4,2.2,Petrol,1986,269676,801.0
Toyota,Yaris,1.0,Hybrid,1998,88126,4381.0
BMW,Z4,3.0,Petrol,2007,75410,17395.0
Toyota,Yaris,1.2,Petrol,2000,234015,1370.0
Ford,Mondeo,1.8,Diesel,2000,106203,6396.0
Ford,Mondeo,1.4,Diesel,1996,142867,3251.0
Ford,Mondeo,2.0,Diesel,1993,214973,1717.0
Ford,Mondeo,1.4,Petrol,1985,153990,1358.0
BMW,Z4,2.2,Petrol,2010,58654,20327.0
Ford,Fiesta,1.0,Petrol,2020,14393,21657.0
BMW,X3,2.4,Diesel,2010,80183,20277.0
Ford,Fiesta,1.4,Petrol,1998,203775,1468.0
Toyota,RAV4,2.2,Petrol,2005,103458,11812.0
Toyota,RAV4,2.4,Hybrid,2000,30211,17197.0
VW,Golf,1.6,Petrol,1999,128140,3852.0
Porsche,718 Cayman,2.4,Petrol,1994,177541,3581.0
Ford,Mondeo,1.8,Diesel,2010,64760,16659.0
Toyota,Yaris,1.4,Hybrid,1991,152061,1990.0
Ford,Mondeo,2.0,Diesel,1992,127971,3350.0
VW,Golf,1.6,Petrol,2004,97469,6778.0
Ford,Focus,1.6,Petrol,2022,3884,47951.0
BMW,M5,4.4,Petrol,2019,25437,115410.0
Toyota,RAV4,2.2,Petrol,2019,31326,48384.0
Toyota,Yaris,1.0,Hybrid,1990,99454,2369.0
VW,Passat,1.6,Diesel,2009,106129,11616.0
Ford,Focus,1.6,Diesel,1997,195262,2410.0
Ford,Fiesta,1.4,Petrol,1993,241045,751.0
Toyota,Yaris,1.2,Hybrid,2002,155239,3738.0
Toyota,RAV4,2.2,Hybrid,2001,195758,5123.0
VW,Passat,1.4,Diesel,2005,135317,6648.0
VW,Golf,1.6,Petrol,1992,214115,1169.0
Toyota,RAV4,1.8,Hybrid,2006,120637,12040.0
Porsche,Cayenne,4.0,Petrol,2018,28772,80214.0
Ford,Mondeo,2.0,Diesel,2019,30296,39570.0
VW,Golf,1.8,Petrol,2021,8946,38935.0
VW,Polo,1.2,Petrol,1996,189387,1385.0
Ford,Focus,1.6,Diesel,1984,193656,1027.0
Porsche,911,2.2,Petrol,2013,62059,51807.0
VW,Passat,1.4,Diesel,1985,271101,531.0
Ford,Mondeo,2.0,Diesel,1989,182306,1753.0
BMW,Z4,2.4,Petrol,1988,148133,2538.0
Toyota,Yaris,1.2,Petrol,2002,146479,3347.0
VW,Passat,2.0,Diesel,2012,90740,17743.0
VW,Golf,1.2,Petrol,2007,53977,9637.0
Toyota,Yaris,1.4,Hybrid,2014,57314,18540.0
BMW,M5,4.4,Petrol,2005,99910,27965.0
VW,Golf,1.6,Petrol,2012,69864,14007.0
VW,Passat,1.8,Diesel,1998,159238,3891.0
VW,Passat,1.4,Diesel,1987,275816,581.0
VW,Golf,2.0,Petrol,2011,94003,12391.0
BMW,Z4,3.0,Petrol,2006,109380,12762.0
Ford,Focus,1.4,Petrol,1998,151292,3334.0
Ford,Focus,1.8,Petrol,2003,132459,6139.0
VW,Passat,1.4,Diesel,1987,239626,813.0
Ford,Mondeo,1.8,Diesel,1996,233776,1679.0
VW,Polo,1.2,Petrol,1994,107899,2351.0
Toyota,Prius,1.4,Hybrid,2002,177907,4338.0
Ford,Mondeo,1.6,Diesel,2019,24956,36484.0
Toyota,Prius,1.8,Hybrid,1993,164207,3031.0
BMW,Z4,3.0,Petrol,2011,113134,17315.0
Toyota,Yaris,1.2,Hybrid,2001,152740,3570.0
VW,Passat,1.8,Diesel,1991,179040,2064.0
Ford,Fiesta,1.0,Petrol,1993,256498,550.0
Ford,Mondeo,1.6,Diesel,2014,43155,23504.0
Ford,Mondeo,1.8,Diesel,2002,164577,4599.0
Ford,Focus,1.8,Hybrid,2004,88982,10916.0
VW,Golf,2.0,Diesel,2009,137527,8179.0
BMW,Z4,2.0,Petrol,2003,93076,9615.0
Ford,Focus,2.0,Petrol,2020,15351,44183.0
VW,Polo,1.4,Diesel,1997,187260,1711.0
Ford,Mondeo,1.8,Diesel,2012,97504,15176.0
Ford,Mondeo,1.6,Diesel,2005,124677,7314.0
Toyota,RAV4,1.8,Petrol,2016,54671,31106.0
VW,Polo,1.2,Petrol,1993,309262,376.0
VW,Golf,1.8,Petrol,1994,60985,4744.0
VW,Passat,2.0,Petrol,2004,46599,13293.0
Toyota,Yaris,1.2,Petrol,2005,128587,4715.0
Ford,Mondeo,1.6,Diesel,2010,48789,17392.0
Ford,Fiesta,1.2,Petrol,2018,28802,19170.0
VW,Polo,2.0,Petrol,2017,38574,22445.0
Ford,Mondeo,2.0,Diesel,1994,108136,4455.0
Ford,Mondeo,1.6,Hybrid,2003,114745,7895.0
Ford,Focus,1.8,Petrol,1992,189172,1839.0
VW,Golf,1.2,Petrol,2005,167777,3605.0
Ford,Fiesta,1.0,Diesel,2012,50457,10822.0
Ford,Fiesta,1.0,Diesel,1996,143698,1899.0
Ford,Mondeo,2.0,Diesel,1991,177881,2080.0
Toyota,Prius,1.4,Hybrid,2008,98534,12182.0
BMW,M5,4.4,Petrol,2014,51855,70661.0
Toyota,Yaris,1.0,Hybrid,1992,135949,2048.0
Toyota,Yaris,1.4,Petrol,1992,180579,1395.0
VW,Golf,1.8,Petrol,1998,121518,4024.0
VW,Golf,1.6,Petrol,2015,67149,17420.0
VW,Passat,1.4,Diesel,2018,32592,32290.0
Toyota,Prius,1.8,Hybrid,2003,132192,7664.0
Toyota,RAV4,2.4,Petrol,1994,137156,4573.0
VW,Golf,2.0,Diesel,2007,18341,16117.0
Toyota,RAV4,1.8,Hybrid,2020,16448,61010.0
VW,Passat,1.4,Diesel,2000,112368,5691.0
Toyota,Yaris,1.2,Hybrid,2000,159663,3154.0
Toyota,Yaris,1.2,Petrol,2003,152708,3400.0
Porsche,718 Cayman,2.4,Petrol,2005,141160,10087.0
Ford,Fiesta,1.2,Hybrid,2017,31526,21186.0
Toyota,Prius,1.4,Hybrid,1991,202749,1678.0
Ford,Fiesta,1.4,Petrol,1994,149920,1781.0
Ford,Focus,2.0,Petrol,1996,288892,1018.0
Toyota,RAV4,1.8,Hybrid,2015,49184,36142.0
Toyota,Yaris,1.2,Hybrid,1988,147328,1568.0
VW,Passat,2.0,Diesel,1997,134774,4681.0
Ford,Focus,1.8,Petrol,2002,129936,5859.0
VW,Passat,1.6,Petrol,1999,220812,2188.0
BMW,M5,4.0,Petrol,2021,8194,138050.0
Ford,Fiesta,1.4,Petrol,2016,47348,16231.0
Toyota,Prius,1.4,Hybrid,2014,85236,19986.0
Ford,Mondeo,1.4,Diesel,2010,79206,13332.0
Ford,Mondeo,1.4,Diesel,2006,87176,9659.0
Toyota,Yaris,1.0,Petrol,2019,12783,23662.0
Ford,Focus,1.0,Petrol,2007,84637,8538.0
VW,Polo,1.0,Petrol,2011,54912,9622.0
BMW,Z4,2.2,Petrol,2020,18256,50344.0
Toyota,Prius,1.0,Hybrid,2012,96070,13685.0
VW,Golf,1.6,Petrol,2002,140107,4280.0
Ford,Mondeo,1.4,Diesel,2004,105057,7428.0
Toyota,Yaris,1.2,Hybrid,2014,19626,21478.0
Toyota,Yaris,1.0,Hybrid,1988,274387,464.0
Ford,Fiesta,1.2,Petrol,2008,82940,6977.0
Toyota,RAV4,2.4,Hybrid,2009,72162,24110.0
Toyota,Prius,1.0,Hybrid,1986,249566,665.0
Porsche,718 Cayman,2.0,Petrol,1994,40128,9049.0
Porsche,Cayenne,2.6,Petrol,2004,96609,16357.0
Toyota,Prius,1.4,Hybrid,1994,126841,3868.0
VW,Polo,1.0,Petrol,2013,85259,8977.0
Toyota,Yaris,1.4,Hybrid,1993,219239,1273.0
Toyota,Yaris,1.4,Hybrid,1992,220555,1177.0
VW,Golf,1.4,Diesel,2009,77307,10711.0
Ford,Mondeo,2.0,Diesel,2009,55103,17484.0
VW,Passat,1.8,Diesel,2008,130223,9586.0
VW,Golf,1.6,Petrol,2018,37318,25657.0
Toyota,RAV4,2.0,Petrol,1999,109963,7193.0
Porsche,Cayenne,3.5,Diesel,2010,69938,35799.0
Ford,Fiesta,1.4,Petrol,1994,242580,792.0
Porsche,Cayenne,4.0,Petrol,1987,208173,2627.0
Ford,Focus,1.6,Hybrid,2017,40572,33632.0
Toyota,Yaris,1.0,Hybrid,2013,72112,13302.0
Ford,Focus,2.0,Diesel,1987,234165,976.0
BMW,M5,4.0,Petrol,2004,129909,19864.0
Ford,Mondeo,1.4,Petrol,1988,144538,1792.0
Ford,Focus,2.0,Petrol,2003,91651,8801.0
Toyota,Yaris,1.0,Hybrid,1991,157917,1603.0
Ford,Focus,2.0,Petrol,1995,145540,3419.0
VW,Golf,1.8,Petrol,2019,25348,31173.0
Porsche,718 Cayman,2.0,Petrol,1998,122473,6691.0
BMW,M5,5.0,Petrol,2016,47004,88701.0
Ford,Mondeo,1.4,Diesel,1997,134824,3706.0
Ford,Focus,1.4,Petrol,2013,59731,17821.0
VW,Polo,2.0,Petrol,2000,76477,5670.0
Toyota,RAV4,2.0,Hybrid,2016,32775,44945.0
BMW,X3,2.0,Diesel,1992,148343,3329.0
BMW,Z4,3.0,Petrol,1997,209636,3055.0
Ford,Focus,1.8,Diesel,1993,148309,2914.0
Porsche,718 Cayman,4.0,Petrol,1987,24296,8797.0
VW,Golf,1.8,Diesel,2019,20551,33618.0
BMW,M5,4.0,Petrol,2006,115049,25460.0
Ford,Fiesta,1.4,Petrol,2007,26776,10060.0
BMW,M5,4.4,Petrol,2011,77291,48963.0
Toyota,Prius,1.8,Hybrid,2010,75088,18617.0
Toyota,RAV4,2.0,Petrol,2012,67101,23171.0
Toyota,RAV4,1.8,Hybrid,2010,111488,16854.0
Ford,Mondeo,1.6,Petrol,2016,32656,27223.0
Toyota,Prius,1.4,Hybrid,2007,62149,14650.0
VW,Polo,2.0,Petrol,2001,121625,4362.0
BMW,M5,4.4,Petrol,2018,30450,104929.0
BMW,X3,2.0,Diesel,1984,270423,662.0
Ford,Focus,1.0,Petrol,2008,101511,8087.0
BMW,Z4,3.0,Petrol,2005,177005,6925.0
BMW,M5,5.0,Petrol,2000,111575,19589.0
Porsche,Cayenne,3.5,Petrol,2003,122114,14668.0
BMW,X3,2.4,Diesel,1998,125571,6524.0
Toyota,RAV4,2.0,Hybrid,2017,18002,52211.0
Toyota,Prius,1.8,Hybrid,1995,195344,2652.0
VW,Golf,1.8,Hybrid,1991,131217,2808.0
Ford,Mondeo,2.0,Hybrid,2008,61059,17993.0
BMW,M5,4.0,Petrol,1988,169795,4935.0
Toyota,RAV4,2.2,Hybrid,2016,60325,39801.0
Ford,Fiesta,1.4,Petrol,1991,207763,888.0
BMW,M5,5.0,Petrol,2015,30353,91630.0
VW,Passat,2.0,Diesel,2005,97256,10617.0
VW,Passat,2.0,Diesel,2017,18633,39060.0
VW,Golf,1.4,Petrol,1995,265314,835.0
Toyota,Prius,1.8,Hybrid,2006,72153,14545.0
BMW,M5,4.4,Petrol,2003,141209,17816.0
Ford,Focus,1.4,Petrol,1995,148789,2786.0
VW,Golf,1.6,Petrol,1999,170785,2720.0
Toyota,Prius,1.4,Hybrid,2017,49870,30855.0
VW,Golf,2.0,Petrol,2004,128287,6004.0
Ford,Mondeo,1.4,Diesel,2005,125696,6787.0
Ford,Mondeo,2.0,Diesel,2012,96232,16145.0
Toyota,RAV4,2.0,Petrol,1993,193897,2427.0
Toyota,Prius,1.0,Hybrid,2004,164937,4676.0
Toyota,Yaris,1.4,Hybrid,1992,170164,1830.0
Ford,Fiesta,1.0,Petrol,2006,50153,6921.0
Ford,Mondeo,2.0,Hybrid,2000,167908,4715.0
VW,Polo,1.2,Petrol,1996,178970,1515.0
Ford,Fiesta,1.0,Petrol,1990,151101,1141.0
Porsche,Cayenne,3.0,Petrol,2009,93313,25112.0
Toyota,RAV4,2.4,Hybrid,1997,176599,4837.0
Ford,Fiesta,1.2,Diesel,2012,124765,7025.0
Ford,Focus,1.8,Petrol,2016,31946,29261.0
Toyota,Prius,1.0,Hybrid,2003,141981,5283.0
VW,Polo,1.0,Petrol,2008,116265,5125.0
Ford,Mondeo,1.6,Hybrid,1999,108212,6352.0
VW,Passat,1.6,Diesel,2002,128561,6137.0
VW,Polo,1.2,Petrol,1992,234163,711.0
VW,Polo,1.2,Petrol,2007,106018,5674.0
Ford,Mondeo,2.0,Diesel,2007,70122,13875.0
Ford,Fiesta,1.2,Petrol,2016,32917,16384.0
Toyota,Prius,1.4,Hybrid,2011,58381,19599.0
Toyota,Prius,1.4,Hybrid,1994,141210,3452.0
BMW,X3,3.0,Petrol,2018,20441,53379.0
Ford,Fiesta,1.0,Petrol,2003,53165,5561.0
Ford,Mondeo,1.6,Diesel,2015,47338,24491.0
VW,Polo,1.0,Petrol,1994,122813,1916.0
Toyota,Yaris,1.0,Hybrid,1984,157010,1012.0
VW,Polo,1.6,Diesel,2020,16203,29235.0
VW,Passat,2.0,Diesel,1994,80563,5739.0
Ford,Fiesta,1.2,Petrol,2000,130680,2870.0
Toyota,Prius,1.4,Hybrid,2018,19749,39349.0
Ford,Focus,2.0,Diesel,1986,150677,1889.0
Ford,Focus,1.6,Diesel,2019,27413,36312.0
Toyota,RAV4,2.4,Hybrid,2009,94017,20706.0
VW,Golf,1.2,Hybrid,2000,206063,2225.0
Ford,Focus,1.8,Diesel,1996,228514,1777.0
Ford,Focus,1.8,Petrol,1994,188553,2113.0
Toyota,Yaris,1.0,Petrol,2008,115471,5818.0
VW,Passat,1.4,Petrol,1997,139738,3585.0
VW,Polo,1.0,Petrol,2018,26024,18246.0
Porsche,Cayenne,3.5,Petrol,1995,84606,11345.0
BMW,M5,5.0,Petrol,1999,128651,16071.0
BMW,M5,5.0,Petrol,2021,12274,151070.0
Toyota,Prius,1.8,Hybrid,1998,128635,5647.0
VW,Passat,2.0,Diesel,2015,46945,28999.0
VW,Passat,2.0,Diesel,2012,78692,19304.0
VW,Polo,1.6,Petrol,2000,164001,2594.0
Ford,Fiesta,1.0,Hybrid,2013,63336,12177.0
Ford,Focus,2.0,Petrol,2015,41155,27327.0
Ford,Focus,2.0,Petrol,1992,277514,868.0
Toyota,Prius,1.8,Hybrid,1999,133530,5808.0
VW,Golf,1.8,Petrol,1996,165284,2474.0
Toyota,Yaris,1.4,Petrol,2012,46386,14480.0
VW,Passat,1.6,Diesel,2013,40743,23572.0
VW,Golf,1.6,Diesel,1995,121677,3258.0
Ford,Focus,1.8,Petrol,2018,17871,36186.0
Toyota,Yaris,1.0,Petrol,2001,58770,5438.0
BMW,M5,4.4,Petrol,2013,86585,52452.0
VW,Passat,1.8,Diesel,2004,95783,9523.0
Toyota,Yaris,1.0,Hybrid,2008,61827,10202.0
Ford,Focus,1.6,Petrol,2000,43362,8872.0
VW,Passat,2.0,Diesel,1988,167457,1966.0
BMW,Z4,2.4,Petrol,1996,149048,4294.0
Ford,Mondeo,1.4,Diesel,2015,50016,22532.0
VW,Passat,2.0,Petrol,2001,146210,5310.0
Toyota,Yaris,1.2,Petrol,2019,41983,21959.0
VW,Golf,2.0,Petrol,2013,53843,18577.0
VW,Polo,1.4,Petrol,2016,56998,15680.0
Ford,Mondeo,1.4,Diesel,2000,39046,8862.0
Ford,Focus,1.0,Diesel,2012,53389,15406.0
VW,Passat,1.8,Diesel,2012,67944,19692.0
Ford,Mondeo,1.6,Petrol,2004,118142,6853.0
Ford,Fiesta,1.4,Petrol,1992,202768,993.0
Ford,Focus,1.4,Petrol,2008,63712,12444.0
Porsche,911,3.5,Petrol,2010,88378,44740.0
Ford,Mondeo,2.0,Diesel,1995,189428,2458.0
Ford,Fiesta,1.4,Petrol,2004,36077,7806.0
VW,Golf,1.6,Diesel,1994,199700,1594.0
Toyota,Prius,1.8,Hybrid,2012,87018,19586.0
Toyota,Yaris,1.0,Petrol,2009,71105,8548.0
VW,Golf,1.6,Hybrid,1995,205481,1850.0
Ford,Focus,1.6,Petrol,2012,76769,15916.0
VW,Golf,1.4,Diesel,2007,97864,8108.0
VW,Passat,1.6,Diesel,1991,64553,4682.0
VW,Polo,2.0,Petrol,2010,74332,11207.0
Ford,Focus,1.8,Petrol,2012,97380,14599.0
VW,Polo,1.6,Diesel,2008,121048,6563.0
Ford,Focus,1.0,Petrol,2003,59627,7738.0
Ford,Fiesta,1.4,Petrol,1998,109860,3184.0
BMW,Z4,2.0,Petrol,2009,95000,14147.0
Toyota,RAV4,2.2,Hybrid,2008,99592,17811.0
BMW,Z4,2.0,Petrol,1998,169937,3765.0
Toyota,Yaris,1.4,Hybrid,2010,54334,14472.0
Toyota,RAV4,1.8,Hybrid,1986,148433,2546.0
VW,Passat,1.4,Petrol,2011,55160,16812.0
Toyota,RAV4,1.8,Hybrid,2003,131281,9073.0
Porsche,718 Cayman,2.4,Petrol,2017,47352,43962.0
Ford,Focus,1.8,Petrol,2000,152460,4278.0
Ford,Fiesta,1.0,Diesel,2006,23492,8508.0
Toyota,Yaris,1.0,Hybrid,2001,137043,3700.0
